episode,reward,entropy,kl_div,variance
0,2.152676010131836,4.967978477478027,2.0939079296088912e-16,109.15625
1,1.6250559687614436,4.967978477478027,2.33514198654463e-16,103.49088287353516
2,4.90731189250946,4.967978477478027,1.0624005370399138e-16,104.88532257080078
3,0.9816240668296814,4.967978477478027,9.38998755409048e-17,103.6953125
4,1.3724439978599547,4.9679789543151855,3.016777986562135e-17,115.04461669921875
5,0.9807039499282837,4.967978477478027,5.4318779477249376e-18,115.20482635498047
6,2.99639196395874,4.9679789543151855,3.567849598393841e-18,115.99980163574219
7,2.9275959491729733,4.967978477478027,1.3286306520544126e-17,113.65699005126953
8,0.9804559946060181,4.967978477478027,6.600056240459377e-17,109.15260314941406
9,2.115744030475616,4.967978477478027,1.7399944362761175e-17,103.25607299804688
10,0.9410159587860107,4.967978477478027,1.4471059941110964e-17,108.58570861816406
11,1.1203879833221435,4.9679789543151855,-1.1766341465462624e-17,115.4942398071289
12,1.3379920363426208,4.9679789543151855,4.381938340673931e-17,102.53571319580078
13,7.721299815177916,4.967978477478027,-3.188269732901119e-17,104.26593780517578
14,1.6996959328651426,4.967978477478027,-2.5449060232502376e-17,99.73208618164062
15,3.9061800003051754,4.967978000640869,-3.308153019078429e-17,104.24972534179688
16,0.9266279935836792,4.967978477478027,1.6935331901941165e-18,111.22000122070312
17,1.3443799257278441,4.9679789543151855,4.893360621486071e-18,113.84590148925781
18,4.113672053813934,4.967978477478027,1.8850805922289385e-17,99.80172729492188
19,0.7491239190101622,4.9679789543151855,-2.002415665811218e-17,111.43656158447266
20,1.5382159709930419,4.967978477478027,3.5926349901141963e-17,103.7655029296875
21,6.644947946071624,4.9679789543151855,2.938639197177926e-17,109.61788177490234
22,0.5588959813117977,4.9679789543151855,-5.3000158455069406e-18,107.53468322753906
23,0.7846880435943602,4.967978477478027,3.811887814149747e-17,112.77422332763672
24,1.7638240456581114,4.9679789543151855,2.4357287703050786e-17,104.53128814697266
25,3.50482006072998,4.9679789543151855,3.4395013594179695e-17,107.89602661132812
26,3.28401597738266,4.9679789543151855,1.5253938414416877e-17,110.48959350585938
27,0.9691239595413208,4.967978477478027,-4.80173330804569e-19,105.00651550292969
28,3.0218840360641477,4.9679789543151855,2.816362050307887e-17,110.01203918457031
29,12.213051760196684,4.967978477478027,-6.453960924159241e-18,111.29350280761719
30,2.170643949508667,4.967978477478027,4.035521386709378e-17,107.93977355957031
31,1.590603995323181,4.967978477478027,2.573094187856452e-18,103.5223388671875
32,1.4537640094757078,4.967978477478027,4.2311995632871675e-17,103.19644927978516
33,1.1386720061302185,4.967978477478027,2.5069478629930367e-17,103.72649383544922
34,2.4119758963584896,4.967978477478027,2.5706396121067623e-17,109.21784210205078
