episode,reward,entropy,kl_div,variance
0,-0.5222600609064103,4.96763277053833,-2.9008552804991687e-25,nan
1,-1.7302880689501765,4.9676337242126465,9.848247392855997e-26,121.39332580566406
2,-0.14414000213146227,4.967633247375488,7.974847572887912e-26,121.42833709716797
3,-0.3527719840407375,4.9676337242126465,-9.60969631734035e-27,97.14599609375
4,0.23397995531558968,4.967633247375488,-3.0751891032104205e-25,101.20571899414062
5,-0.9316519498825073,4.967633247375488,2.0384721691330093e-25,114.11357116699219
6,-2.28713997900486,4.9676337242126465,5.130032971095644e-25,104.98515319824219
7,-0.5409840553998948,4.9676337242126465,2.798921632554904e-25,106.98832702636719
8,-0.15669998973608035,4.967633247375488,3.328765729484353e-25,122.28907012939453
9,0.6715200185775756,4.967633247375488,4.952481088929156e-26,109.79133605957031
10,-1.3300319328904155,4.967633247375488,1.318374543386883e-25,106.3324966430664
11,-0.727003972232342,4.9676337242126465,1.5708177984071425e-25,107.4222412109375
12,-0.41392811536788976,4.9676337242126465,2.28945430584538e-25,107.82170867919922
13,-1.04468000382185,4.967633247375488,1.679981479807274e-25,107.88357543945312
14,-0.15144394040107767,4.9676337242126465,1.4662858398563062e-25,106.02153778076172
15,-0.2892801344394689,4.967633247375488,8.533022900486154e-27,104.19345092773438
16,-0.3484680444002155,4.9676337242126465,-3.2716822752683633e-26,110.61206817626953
17,-0.7372120052576068,4.9676337242126465,-1.0587241349584957e-26,107.00450897216797
