episode,reward,entropy,kl_div,variance
0,7.7722640939056875,4.967752456665039,7.852983799239155e-06,97.03541564941406
1,10.599756008386612,4.967752933502197,5.278170192468679e-06,94.89325714111328
2,12.21116794347763,4.967752933502197,-3.423284908876667e-07,117.018310546875
3,10.50735200047493,4.967752456665039,-8.375764082302339e-07,102.28569793701172
4,10.896884006261827,4.967752456665039,2.2404456103686243e-06,120.7527084350586
5,12.31747181713581,4.967752933502197,6.238073638087371e-06,106.80220794677734
6,6.856144040822983,4.967752456665039,7.679316240682965e-07,101.40816497802734
7,11.298071986436844,4.967752456665039,7.74027739680605e-07,108.49714660644531
8,8.689095991849898,4.967752456665039,3.335264864290366e-07,116.3216323852539
9,12.866320145130157,4.967752456665039,-4.437850975591573e-07,107.97503662109375
10,10.171975818276405,4.967752456665039,3.2639229630149202e-06,99.40186309814453
11,6.722476089000702,4.967752456665039,2.4095174921967555e-07,113.08268737792969
12,10.48266396522522,4.967752456665039,-3.7302361306501552e-06,104.98353576660156
13,11.159095868468285,4.967752456665039,1.0236244634143077e-05,104.10548400878906
14,9.533132046461105,4.967752456665039,4.044791239721235e-07,101.89411926269531
15,12.100983914732932,4.967752456665039,2.7069290808867663e-07,124.0612564086914
16,15.533571922779084,4.967752456665039,2.6847658318729373e-06,101.77882385253906
17,9.961004048585892,4.967752456665039,9.706737955639255e-07,117.03632354736328
18,10.300275933742522,4.967752456665039,-4.596511189447483e-07,104.32763671875
19,9.23683201521635,4.967752456665039,-4.9061845857067965e-06,108.07879638671875
20,11.845407921075822,4.967752456665039,-1.225949517902336e-06,103.72833251953125
21,9.101096028089524,4.967752456665039,-1.6506165820828755e-06,108.33248138427734
22,9.33383991420269,4.967752456665039,-3.350593033246696e-06,116.97916412353516
23,11.15349596515298,4.967752456665039,3.1115300771489274e-06,104.07268524169922
24,10.337152054905891,4.967752456665039,-7.151909358071862e-07,117.27566528320312
25,12.139231744408608,4.967752456665039,2.76102582574822e-06,98.14762115478516
26,10.90820797085762,4.967752456665039,-1.075031832442619e-06,114.03031921386719
27,6.019051864743233,4.967752456665039,5.921231604588684e-06,100.41311645507812
28,3.04730395078659,4.967752456665039,-1.369526216876693e-07,109.58605194091797
29,6.324860055744648,4.967752456665039,-1.790018586689257e-06,100.25944519042969
30,8.806716120243072,4.967752456665039,1.1849351722048596e-08,109.09769439697266
31,10.171919858455658,4.967752456665039,3.6032420211995486e-06,105.69306945800781
32,9.85901606976986,4.967752456665039,2.8536865102068987e-06,102.79563903808594
