episode,reward,entropy,kl_div,variance
0,1.31375595331192,4.967601776123047,-3.679565055048619e-17,nan
1,4.572079992294311,4.967601776123047,-7.758633199669729e-18,95.38671875
2,0.508179938793182,4.967601776123047,-1.5210658670406877e-17,109.49531555175781
3,2.2013640165328976,4.967601776123047,-4.408239458148728e-18,122.40625
4,3.0372799873352045,4.967601776123047,-1.30707321686926e-16,109.32595825195312
5,1.1893440008163452,4.967601776123047,-1.2087492683925112e-17,112.21353149414062
6,1.1394959807395935,4.967601776123047,-3.6484984673468426e-17,113.93323516845703
7,4.040452003479004,4.967601776123047,-7.107483900657376e-17,106.35344696044922
8,2.124212002754211,4.967601776123047,-2.1399486701546947e-17,113.16959381103516
9,1.5475839734077452,4.967602252960205,5.833933468513583e-17,112.03055572509766
10,3.1479399442672724,4.967601776123047,-2.4540564457012935e-17,107.48027038574219
11,1.4927599787712096,4.967601776123047,1.1241625234153899e-17,108.47545623779297
12,3.4482638239860535,4.967601776123047,1.3816088405924126e-17,109.88777923583984
13,1.810479938983917,4.967601776123047,-1.8186859477456346e-17,119.99057006835938
14,0.3999999999999999,4.967602252960205,4.89716465968708e-17,107.12954711914062
15,2.400536060333252,4.967601776123047,2.6256661479956273e-17,101.81895446777344
16,1.5940679192543028,4.967601776123047,1.2548862596743914e-17,103.71774291992188
17,0.7797279834747313,4.967601299285889,9.481906014426965e-18,116.71495819091797
18,1.5560279846191405,4.967601776123047,3.875204519573741e-17,106.13320922851562
19,3.0055960655212397,4.967602252960205,8.0372468205678e-17,113.08309936523438
20,2.355760073661804,4.967601776123047,7.341231906875061e-17,106.26839447021484
21,1.1999040365219116,4.967601776123047,2.870920898278415e-17,110.9681396484375
22,2.0950559616088866,4.967601776123047,4.866329186248451e-18,105.8627700805664
23,1.3477919936180114,4.967601776123047,4.117897656935574e-17,104.26930236816406
24,0.984495997428894,4.967601776123047,5.289476902758525e-17,110.80867004394531
25,0.7592079520225523,4.967602252960205,5.9205601235993215e-18,107.65890502929688
26,1.4930239677429198,4.967601776123047,2.2376790669110998e-17,117.43907165527344
27,1.1005959630012512,4.967601776123047,1.908541585070535e-17,118.4892349243164
28,1.1782840609550476,4.967601776123047,3.9972894296694223e-17,108.15193939208984
29,5.020815896987915,4.967601776123047,3.034843942012538e-17,113.8891830444336
30,2.8027480244636536,4.967602252960205,2.872372765689568e-17,114.2115478515625
31,1.7466199874877928,4.967601776123047,2.7403388580583436e-17,111.65234375
32,0.9526400566101074,4.967601776123047,5.5242823766712975e-17,108.120361328125
33,0.9589599370956421,4.967601299285889,3.461927880185507e-17,108.79122924804688
34,2.805592083930969,4.967602252960205,8.295660029162836e-17,106.68617248535156
35,0.9760479927062988,4.967601776123047,5.340706183327404e-17,107.9247817993164
36,0.7661759734153746,4.967601776123047,3.798303192385911e-17,109.4120101928711
37,1.5036760330200194,4.967601776123047,4.0327007008205724e-17,107.39971923828125
38,2.579047906398773,4.967601299285889,1.0111721829133207e-16,106.30855560302734
39,1.5724479913711547,4.967602252960205,2.25433600290608e-17,111.34815979003906
40,1.5502800107002257,4.967601776123047,1.5853078566978836e-17,104.83557891845703
41,1.397032046318054,4.967601776123047,5.591964610496101e-17,110.90708923339844
42,1.6844640493392942,4.967601776123047,7.76145620166425e-17,114.86154174804688
43,3.1061680078506466,4.967601776123047,2.7230233208596486e-17,115.04718017578125
44,2.9202520966529844,4.967601776123047,7.168491448683367e-17,106.64600372314453
45,3.518732011318207,4.967601776123047,3.6092973855012195e-17,106.36823272705078
46,1.55168799161911,4.967601776123047,5.849140356894758e-17,112.61202239990234
47,2.4507399082183836,4.967601776123047,4.353422116236778e-17,107.04222106933594
48,0.7984439849853513,4.967601776123047,4.020327071473514e-17,108.21589660644531
