Project,Coverage > -95dBm (%),Coverage > -100dBm (%),Num_Transmitters,Reward,Output_File
libya_tile_square_centroid_102_439,93.51981353759766,93.51981353759766,20,"tensor(0.5748, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_439\deployed_transmitters_20250903_131458.csv
libya_tile_square_centroid_102_458,93.54312133789062,93.54312133789062,8,"tensor(0.3009, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_458\deployed_transmitters_20250903_131459.csv
libya_tile_square_centroid_102_459,91.68962097167969,91.68962097167969,19,"tensor(0.6546, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_459\deployed_transmitters_20250903_131459.csv
libya_tile_square_centroid_102_460,93.31002044677734,93.31002044677734,19,"tensor(0.6746, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_460\deployed_transmitters_20250903_131459.csv
libya_tile_square_centroid_102_461,93.49649810791016,93.49649810791016,18,"tensor(0.5951, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_461\deployed_transmitters_20250903_131459.csv
libya_tile_square_centroid_102_462,91.8503189086914,91.8503189086914,17,"tensor(0.5644, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_462\deployed_transmitters_20250903_131459.csv
libya_tile_square_centroid_102_463,93.31002044677734,93.31002044677734,18,"tensor(0.4932, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_463\deployed_transmitters_20250903_131500.csv
libya_tile_square_centroid_102_464,91.8503189086914,91.8503189086914,26,"tensor(0.5518, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_464\deployed_transmitters_20250903_131500.csv
libya_tile_square_centroid_102_465,93.47319793701172,93.47319793701172,26,"tensor(0.7067, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_465\deployed_transmitters_20250903_131500.csv
libya_tile_square_centroid_102_466,91.87327575683594,91.87327575683594,14,"tensor(0.5044, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_466\deployed_transmitters_20250903_131500.csv
libya_tile_square_centroid_102_467,91.68962097167969,91.68962097167969,14,"tensor(0.4952, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_467\deployed_transmitters_20250903_131500.csv
libya_tile_square_centroid_102_468,93.5897445678711,93.5897445678711,20,"tensor(0.7294, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_468\deployed_transmitters_20250903_131501.csv
libya_tile_square_centroid_103_133,91.64370727539062,91.64370727539062,16,"tensor(0.4619, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_133\deployed_transmitters_20250903_131501.csv
libya_tile_square_centroid_103_430,95.00592041015625,95.00592041015625,18,"tensor(0.6638, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_430\deployed_transmitters_20250903_131502.csv
libya_tile_square_centroid_103_431,93.2634048461914,93.2634048461914,14,"tensor(0.4248, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_431\deployed_transmitters_20250903_131502.csv
libya_tile_square_centroid_103_432,91.87327575683594,91.87327575683594,20,"tensor(0.4545, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_432\deployed_transmitters_20250903_131502.csv
libya_tile_square_centroid_103_433,91.89623260498047,91.89623260498047,22,"tensor(0.5488, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_433\deployed_transmitters_20250903_131503.csv
libya_tile_square_centroid_103_434,93.31002044677734,93.31002044677734,15,"tensor(0.3572, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_434\deployed_transmitters_20250903_131503.csv
libya_tile_square_centroid_103_435,92.03397369384766,92.03397369384766,14,"tensor(0.4578, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_435\deployed_transmitters_20250903_131503.csv
libya_tile_square_centroid_103_436,91.78144836425781,91.78144836425781,18,"tensor(0.6074, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_436\deployed_transmitters_20250903_131503.csv
libya_tile_square_centroid_103_437,91.82736206054688,91.82736206054688,22,"tensor(0.6335, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_437\deployed_transmitters_20250903_131503.csv
libya_tile_square_centroid_103_438,95.00592041015625,95.00592041015625,20,"tensor(0.6864, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_438\deployed_transmitters_20250903_131504.csv
libya_tile_square_centroid_103_439,91.73553466796875,91.73553466796875,16,"tensor(0.5664, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_439\deployed_transmitters_20250903_131504.csv
libya_tile_square_centroid_103_455,91.73553466796875,91.73553466796875,15,"tensor(0.4728, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_455\deployed_transmitters_20250903_131504.csv
libya_tile_square_centroid_103_456,93.44988250732422,93.44988250732422,15,"tensor(0.4383, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_456\deployed_transmitters_20250903_131504.csv
libya_tile_square_centroid_103_457,93.44988250732422,93.44988250732422,22,"tensor(0.6180, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_457\deployed_transmitters_20250903_131504.csv
libya_tile_square_centroid_103_458,91.66667175292969,91.66667175292969,22,"tensor(0.6783, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_458\deployed_transmitters_20250903_131505.csv
libya_tile_square_centroid_103_459,91.919189453125,91.919189453125,21,"tensor(0.6160, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_459\deployed_transmitters_20250903_131505.csv
libya_tile_square_centroid_103_460,93.61305236816406,93.61305236816406,16,"tensor(0.5342, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_460\deployed_transmitters_20250903_131505.csv
libya_tile_square_centroid_103_461,91.68962097167969,91.68962097167969,15,"tensor(0.3893, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_461\deployed_transmitters_20250903_131505.csv
libya_tile_square_centroid_103_462,91.87327575683594,91.87327575683594,20,"tensor(0.5580, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_462\deployed_transmitters_20250903_131505.csv
libya_tile_square_centroid_103_463,93.44988250732422,93.44988250732422,18,"tensor(0.4449, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_463\deployed_transmitters_20250903_131505.csv
libya_tile_square_centroid_103_464,93.28671264648438,93.28671264648438,25,"tensor(0.5882, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_464\deployed_transmitters_20250903_131506.csv
libya_tile_square_centroid_103_465,93.28671264648438,93.28671264648438,14,"tensor(0.5362, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_465\deployed_transmitters_20250903_131506.csv
libya_tile_square_centroid_103_466,91.8503189086914,91.8503189086914,21,"tensor(0.7110, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_466\deployed_transmitters_20250903_131506.csv
libya_tile_square_centroid_103_467,93.49649810791016,93.49649810791016,20,"tensor(0.6422, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_467\deployed_transmitters_20250903_131506.csv
libya_tile_square_centroid_104_133,94.98224639892578,94.98224639892578,16,"tensor(0.4606, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_133\deployed_transmitters_20250903_131506.csv
libya_tile_square_centroid_104_430,91.87327575683594,91.87327575683594,16,"tensor(0.5395, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_430\deployed_transmitters_20250903_131507.csv
libya_tile_square_centroid_104_431,91.73553466796875,91.73553466796875,16,"tensor(0.4651, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_431\deployed_transmitters_20250903_131508.csv
libya_tile_square_centroid_104_432,93.40325927734375,93.40325927734375,21,"tensor(0.5581, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_432\deployed_transmitters_20250903_131508.csv
libya_tile_square_centroid_104_433,93.37995147705078,93.37995147705078,18,"tensor(0.5228, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_433\deployed_transmitters_20250903_131508.csv
libya_tile_square_centroid_104_434,91.87327575683594,91.87327575683594,17,"tensor(0.5166, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_434\deployed_transmitters_20250903_131508.csv
libya_tile_square_centroid_104_435,91.89623260498047,91.89623260498047,17,"tensor(0.5674, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_435\deployed_transmitters_20250903_131508.csv
libya_tile_square_centroid_104_436,93.24009704589844,93.24009704589844,15,"tensor(0.4766, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_436\deployed_transmitters_20250903_131508.csv
libya_tile_square_centroid_104_437,93.51981353759766,93.51981353759766,19,"tensor(0.4941, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_437\deployed_transmitters_20250903_131509.csv
libya_tile_square_centroid_104_439,91.78144836425781,91.78144836425781,21,"tensor(0.6766, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_439\deployed_transmitters_20250903_131509.csv
libya_tile_square_centroid_104_454,91.8503189086914,91.8503189086914,18,"tensor(0.6448, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_454\deployed_transmitters_20250903_131509.csv
libya_tile_square_centroid_104_455,93.42657470703125,93.42657470703125,20,"tensor(0.5291, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_455\deployed_transmitters_20250903_131509.csv
libya_tile_square_centroid_104_456,93.35664367675781,93.35664367675781,17,"tensor(0.5459, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_456\deployed_transmitters_20250903_131509.csv
libya_tile_square_centroid_104_457,91.75849914550781,91.75849914550781,19,"tensor(0.5667, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_457\deployed_transmitters_20250903_131510.csv
libya_tile_square_centroid_104_458,91.919189453125,91.919189453125,20,"tensor(0.6281, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_458\deployed_transmitters_20250903_131510.csv
libya_tile_square_centroid_104_459,94.98224639892578,94.98224639892578,20,"tensor(0.5673, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_459\deployed_transmitters_20250903_131510.csv
libya_tile_square_centroid_104_460,91.68962097167969,91.68962097167969,16,"tensor(0.6026, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_460\deployed_transmitters_20250903_131510.csv
libya_tile_square_centroid_104_461,91.82736206054688,91.82736206054688,17,"tensor(0.4551, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_461\deployed_transmitters_20250903_131510.csv
libya_tile_square_centroid_104_462,93.56643676757812,93.56643676757812,17,"tensor(0.4745, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_462\deployed_transmitters_20250903_131511.csv
libya_tile_square_centroid_104_463,91.78144836425781,91.78144836425781,20,"tensor(0.5762, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_463\deployed_transmitters_20250903_131511.csv
libya_tile_square_centroid_104_464,91.87327575683594,91.87327575683594,14,"tensor(0.4454, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_464\deployed_transmitters_20250903_131511.csv
libya_tile_square_centroid_104_465,91.9880599975586,91.9880599975586,27,"tensor(0.7367, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_465\deployed_transmitters_20250903_131511.csv
libya_tile_square_centroid_104_466,93.33333587646484,93.33333587646484,17,"tensor(0.6060, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_466\deployed_transmitters_20250903_131511.csv
libya_tile_square_centroid_104_467,91.87327575683594,91.87327575683594,21,"tensor(0.6826, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_467\deployed_transmitters_20250903_131511.csv
libya_tile_square_centroid_105_132,91.71258544921875,91.71258544921875,19,"tensor(0.5905, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_132\deployed_transmitters_20250903_131512.csv
libya_tile_square_centroid_105_133,91.78144836425781,91.78144836425781,22,"tensor(0.6604, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_133\deployed_transmitters_20250903_131512.csv
libya_tile_square_centroid_105_316,93.51981353759766,93.51981353759766,20,"tensor(0.6399, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_316\deployed_transmitters_20250903_131513.csv
libya_tile_square_centroid_105_430,91.66667175292969,91.66667175292969,20,"tensor(0.6283, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_430\deployed_transmitters_20250903_131513.csv
libya_tile_square_centroid_105_431,93.51981353759766,93.51981353759766,13,"tensor(0.4861, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_431\deployed_transmitters_20250903_131513.csv
libya_tile_square_centroid_105_432,93.37995147705078,93.37995147705078,15,"tensor(0.4945, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_432\deployed_transmitters_20250903_131513.csv
libya_tile_square_centroid_105_433,91.75849914550781,91.75849914550781,19,"tensor(0.5841, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_433\deployed_transmitters_20250903_131514.csv
libya_tile_square_centroid_105_434,93.28671264648438,93.28671264648438,18,"tensor(0.6156, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_434\deployed_transmitters_20250903_131514.csv
libya_tile_square_centroid_105_435,93.35664367675781,93.35664367675781,21,"tensor(0.6014, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_435\deployed_transmitters_20250903_131514.csv
libya_tile_square_centroid_105_436,92.01101684570312,92.01101684570312,12,"tensor(0.4879, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_436\deployed_transmitters_20250903_131514.csv
libya_tile_square_centroid_105_437,91.87327575683594,91.87327575683594,20,"tensor(0.6609, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_437\deployed_transmitters_20250903_131514.csv
libya_tile_square_centroid_105_439,93.5897445678711,93.5897445678711,19,"tensor(0.5697, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_439\deployed_transmitters_20250903_131514.csv
libya_tile_square_centroid_105_454,93.35664367675781,93.35664367675781,17,"tensor(0.5610, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_454\deployed_transmitters_20250903_131515.csv
libya_tile_square_centroid_105_455,91.87327575683594,91.87327575683594,14,"tensor(0.4270, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_455\deployed_transmitters_20250903_131515.csv
libya_tile_square_centroid_105_456,91.87327575683594,91.87327575683594,15,"tensor(0.4177, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_456\deployed_transmitters_20250903_131515.csv
libya_tile_square_centroid_105_457,93.28671264648438,93.28671264648438,19,"tensor(0.6133, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_457\deployed_transmitters_20250903_131515.csv
libya_tile_square_centroid_105_458,93.47319793701172,93.47319793701172,17,"tensor(0.4906, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_458\deployed_transmitters_20250903_131515.csv
libya_tile_square_centroid_105_459,91.78144836425781,91.78144836425781,13,"tensor(0.4751, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_459\deployed_transmitters_20250903_131515.csv
libya_tile_square_centroid_105_460,91.80441284179688,91.80441284179688,19,"tensor(0.4920, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_460\deployed_transmitters_20250903_131516.csv
libya_tile_square_centroid_105_461,95.00592041015625,95.00592041015625,17,"tensor(0.4922, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_461\deployed_transmitters_20250903_131516.csv
libya_tile_square_centroid_105_462,91.78144836425781,91.78144836425781,20,"tensor(0.5365, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_462\deployed_transmitters_20250903_131516.csv
libya_tile_square_centroid_105_463,91.78144836425781,91.78144836425781,22,"tensor(0.5532, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_463\deployed_transmitters_20250903_131516.csv
libya_tile_square_centroid_105_464,94.91123962402344,94.91123962402344,15,"tensor(0.4663, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_464\deployed_transmitters_20250903_131516.csv
libya_tile_square_centroid_105_465,93.28671264648438,93.28671264648438,21,"tensor(0.5133, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_465\deployed_transmitters_20250903_131517.csv
libya_tile_square_centroid_105_466,91.8503189086914,91.8503189086914,19,"tensor(0.5347, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_466\deployed_transmitters_20250903_131517.csv
libya_tile_square_centroid_105_467,91.919189453125,91.919189453125,18,"tensor(0.7238, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_467\deployed_transmitters_20250903_131517.csv
libya_tile_square_centroid_106_132,94.8875732421875,94.8875732421875,20,"tensor(0.5886, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_132\deployed_transmitters_20250903_131517.csv
libya_tile_square_centroid_106_402,93.56643676757812,93.56643676757812,18,"tensor(0.6254, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_402\deployed_transmitters_20250903_131518.csv
libya_tile_square_centroid_106_403,91.8503189086914,91.8503189086914,20,"tensor(0.5562, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_403\deployed_transmitters_20250903_131518.csv
libya_tile_square_centroid_106_430,93.51981353759766,93.51981353759766,23,"tensor(0.7087, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_430\deployed_transmitters_20250903_131519.csv
libya_tile_square_centroid_106_431,91.94214630126953,91.94214630126953,13,"tensor(0.4536, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_431\deployed_transmitters_20250903_131519.csv
libya_tile_square_centroid_106_432,91.64370727539062,91.64370727539062,18,"tensor(0.5597, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_432\deployed_transmitters_20250903_131519.csv
libya_tile_square_centroid_106_433,92.01101684570312,92.01101684570312,21,"tensor(0.5563, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_433\deployed_transmitters_20250903_131519.csv
libya_tile_square_centroid_106_434,93.44988250732422,93.44988250732422,23,"tensor(0.5483, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_434\deployed_transmitters_20250903_131519.csv
