Project,Coverage > -95dBm (%),Coverage > -100dBm (%),Num_Transmitters,Reward,Output_File
libya_tile_square_centroid_106_430,93.51981353759766,93.51981353759766,19,"tensor(0.5883, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_430\deployed_transmitters_20250903_061013.csv
libya_tile_square_centroid_106_431,91.94214630126953,91.94214630126953,17,"tensor(0.6505, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_431\deployed_transmitters_20250903_061013.csv
libya_tile_square_centroid_106_432,91.64370727539062,91.64370727539062,24,"tensor(0.6691, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_432\deployed_transmitters_20250903_061013.csv
libya_tile_square_centroid_106_433,92.01101684570312,92.01101684570312,19,"tensor(0.6045, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_433\deployed_transmitters_20250903_061014.csv
libya_tile_square_centroid_106_434,93.44988250732422,93.44988250732422,22,"tensor(0.6604, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_434\deployed_transmitters_20250903_061014.csv
libya_tile_square_centroid_106_435,91.78144836425781,91.78144836425781,14,"tensor(0.5124, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_435\deployed_transmitters_20250903_061014.csv
libya_tile_square_centroid_106_436,93.31002044677734,93.31002044677734,17,"tensor(0.4769, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_436\deployed_transmitters_20250903_061014.csv
libya_tile_square_centroid_106_437,93.21678161621094,93.21678161621094,17,"tensor(0.5659, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_437\deployed_transmitters_20250903_061014.csv
libya_tile_square_centroid_106_454,91.75849914550781,91.75849914550781,16,"tensor(0.5393, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_454\deployed_transmitters_20250903_061015.csv
libya_tile_square_centroid_106_455,93.28671264648438,93.28671264648438,13,"tensor(0.4791, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_455\deployed_transmitters_20250903_061015.csv
libya_tile_square_centroid_106_456,93.37995147705078,93.37995147705078,17,"tensor(0.4736, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_456\deployed_transmitters_20250903_061015.csv
libya_tile_square_centroid_106_457,91.94214630126953,91.94214630126953,16,"tensor(0.5565, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_457\deployed_transmitters_20250903_061015.csv
libya_tile_square_centroid_106_458,91.8503189086914,91.8503189086914,19,"tensor(0.4227, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_458\deployed_transmitters_20250903_061015.csv
libya_tile_square_centroid_106_459,91.80441284179688,91.80441284179688,20,"tensor(0.5886, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_459\deployed_transmitters_20250903_061016.csv
libya_tile_square_centroid_106_460,93.51981353759766,93.51981353759766,21,"tensor(0.5121, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_460\deployed_transmitters_20250903_061016.csv
libya_tile_square_centroid_106_461,91.87327575683594,91.87327575683594,20,"tensor(0.5456, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_461\deployed_transmitters_20250903_061016.csv
libya_tile_square_centroid_106_462,91.66667175292969,91.66667175292969,18,"tensor(0.5264, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_462\deployed_transmitters_20250903_061016.csv
libya_tile_square_centroid_106_463,93.54312133789062,93.54312133789062,15,"tensor(0.5339, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_463\deployed_transmitters_20250903_061016.csv
libya_tile_square_centroid_106_464,91.919189453125,91.919189453125,16,"tensor(0.4633, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_464\deployed_transmitters_20250903_061017.csv
libya_tile_square_centroid_106_465,91.73553466796875,91.73553466796875,19,"tensor(0.6013, device='cuda:0')",polygon_data\libya_tile_square_centroid_106_465\deployed_transmitters_20250903_061017.csv
libya_tile_square_centroid_107_132,93.28671264648438,93.28671264648438,22,"tensor(0.6861, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_132\deployed_transmitters_20250903_061017.csv
libya_tile_square_centroid_107_225,93.47319793701172,93.47319793701172,19,"tensor(0.4610, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_225\deployed_transmitters_20250903_061017.csv
libya_tile_square_centroid_107_315,91.78144836425781,91.78144836425781,14,"tensor(0.3499, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_315\deployed_transmitters_20250903_061018.csv
libya_tile_square_centroid_107_316,91.89623260498047,91.89623260498047,19,"tensor(0.5299, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_316\deployed_transmitters_20250903_061018.csv
libya_tile_square_centroid_107_431,91.68962097167969,91.68962097167969,21,"tensor(0.5636, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_431\deployed_transmitters_20250903_061018.csv
libya_tile_square_centroid_107_432,93.51981353759766,93.51981353759766,19,"tensor(0.6424, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_432\deployed_transmitters_20250903_061019.csv
libya_tile_square_centroid_107_433,93.44988250732422,93.44988250732422,20,"tensor(0.4625, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_433\deployed_transmitters_20250903_061019.csv
libya_tile_square_centroid_107_434,91.66667175292969,91.66667175292969,20,"tensor(0.6193, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_434\deployed_transmitters_20250903_061019.csv
libya_tile_square_centroid_107_435,91.8503189086914,91.8503189086914,21,"tensor(0.5577, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_435\deployed_transmitters_20250903_061019.csv
libya_tile_square_centroid_107_436,93.47319793701172,93.47319793701172,20,"tensor(0.5925, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_436\deployed_transmitters_20250903_061019.csv
libya_tile_square_centroid_107_437,91.82736206054688,91.82736206054688,22,"tensor(0.7010, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_437\deployed_transmitters_20250903_061020.csv
libya_tile_square_centroid_107_439,91.75849914550781,91.75849914550781,21,"tensor(0.6011, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_439\deployed_transmitters_20250903_061020.csv
libya_tile_square_centroid_107_454,91.9880599975586,91.9880599975586,17,"tensor(0.5839, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_454\deployed_transmitters_20250903_061020.csv
libya_tile_square_centroid_107_455,93.47319793701172,93.47319793701172,19,"tensor(0.4771, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_455\deployed_transmitters_20250903_061020.csv
libya_tile_square_centroid_107_456,91.73553466796875,91.73553466796875,18,"tensor(0.5881, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_456\deployed_transmitters_20250903_061021.csv
libya_tile_square_centroid_107_457,93.2634048461914,93.2634048461914,16,"tensor(0.5127, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_457\deployed_transmitters_20250903_061021.csv
libya_tile_square_centroid_107_458,93.37995147705078,93.37995147705078,17,"tensor(0.5894, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_458\deployed_transmitters_20250903_061021.csv
libya_tile_square_centroid_107_459,93.35664367675781,93.35664367675781,20,"tensor(0.5156, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_459\deployed_transmitters_20250903_061021.csv
libya_tile_square_centroid_107_460,91.87327575683594,91.87327575683594,16,"tensor(0.4807, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_460\deployed_transmitters_20250903_061021.csv
libya_tile_square_centroid_107_461,91.71258544921875,91.71258544921875,20,"tensor(0.6058, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_461\deployed_transmitters_20250903_061022.csv
libya_tile_square_centroid_107_462,93.5897445678711,93.5897445678711,9,"tensor(0.3879, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_462\deployed_transmitters_20250903_061022.csv
libya_tile_square_centroid_107_463,91.89623260498047,91.89623260498047,20,"tensor(0.5684, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_463\deployed_transmitters_20250903_061022.csv
libya_tile_square_centroid_107_464,91.64370727539062,91.64370727539062,18,"tensor(0.5714, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_464\deployed_transmitters_20250903_061022.csv
libya_tile_square_centroid_107_465,93.47319793701172,93.47319793701172,19,"tensor(0.6592, device='cuda:0')",polygon_data\libya_tile_square_centroid_107_465\deployed_transmitters_20250903_061022.csv
libya_tile_square_centroid_108_132,93.2634048461914,93.2634048461914,19,"tensor(0.5226, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_132\deployed_transmitters_20250903_061022.csv
libya_tile_square_centroid_108_389,93.44988250732422,93.44988250732422,19,"tensor(0.5275, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_389\deployed_transmitters_20250903_061023.csv
libya_tile_square_centroid_108_390,93.31002044677734,93.31002044677734,22,"tensor(0.5460, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_390\deployed_transmitters_20250903_061024.csv
libya_tile_square_centroid_108_391,91.919189453125,91.919189453125,16,"tensor(0.5184, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_391\deployed_transmitters_20250903_061024.csv
libya_tile_square_centroid_108_431,93.35664367675781,93.35664367675781,20,"tensor(0.5527, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_431\deployed_transmitters_20250903_061024.csv
libya_tile_square_centroid_108_432,93.28671264648438,93.28671264648438,22,"tensor(0.5546, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_432\deployed_transmitters_20250903_061024.csv
libya_tile_square_centroid_108_433,91.64370727539062,91.64370727539062,22,"tensor(0.6517, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_433\deployed_transmitters_20250903_061024.csv
libya_tile_square_centroid_108_434,91.96510314941406,91.96510314941406,15,"tensor(0.5148, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_434\deployed_transmitters_20250903_061025.csv
libya_tile_square_centroid_108_435,93.54312133789062,93.54312133789062,21,"tensor(0.6772, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_435\deployed_transmitters_20250903_061025.csv
libya_tile_square_centroid_108_436,91.64370727539062,91.64370727539062,17,"tensor(0.5619, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_436\deployed_transmitters_20250903_061025.csv
libya_tile_square_centroid_108_437,91.89623260498047,91.89623260498047,17,"tensor(0.4866, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_437\deployed_transmitters_20250903_061025.csv
libya_tile_square_centroid_108_438,93.40325927734375,93.40325927734375,14,"tensor(0.5001, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_438\deployed_transmitters_20250903_061025.csv
libya_tile_square_centroid_108_439,93.33333587646484,93.33333587646484,21,"tensor(0.6212, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_439\deployed_transmitters_20250903_061026.csv
libya_tile_square_centroid_108_440,93.2634048461914,93.2634048461914,18,"tensor(0.5179, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_440\deployed_transmitters_20250903_061026.csv
libya_tile_square_centroid_108_455,91.64370727539062,91.64370727539062,16,"tensor(0.4819, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_455\deployed_transmitters_20250903_061026.csv
libya_tile_square_centroid_108_456,91.89623260498047,91.89623260498047,14,"tensor(0.4672, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_456\deployed_transmitters_20250903_061026.csv
libya_tile_square_centroid_108_457,93.56643676757812,93.56643676757812,27,"tensor(0.6675, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_457\deployed_transmitters_20250903_061026.csv
libya_tile_square_centroid_108_458,91.71258544921875,91.71258544921875,15,"tensor(0.4962, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_458\deployed_transmitters_20250903_061027.csv
libya_tile_square_centroid_108_459,93.2634048461914,93.2634048461914,15,"tensor(0.4300, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_459\deployed_transmitters_20250903_061027.csv
libya_tile_square_centroid_108_460,91.89623260498047,91.89623260498047,22,"tensor(0.7024, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_460\deployed_transmitters_20250903_061027.csv
libya_tile_square_centroid_108_461,93.37995147705078,93.37995147705078,12,"tensor(0.3150, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_461\deployed_transmitters_20250903_061027.csv
libya_tile_square_centroid_108_462,93.2634048461914,93.2634048461914,18,"tensor(0.3536, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_462\deployed_transmitters_20250903_061027.csv
libya_tile_square_centroid_108_463,91.68962097167969,91.68962097167969,19,"tensor(0.5400, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_463\deployed_transmitters_20250903_061028.csv
libya_tile_square_centroid_108_464,93.51981353759766,93.51981353759766,21,"tensor(0.5429, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_464\deployed_transmitters_20250903_061028.csv
libya_tile_square_centroid_108_465,91.96510314941406,91.96510314941406,17,"tensor(0.6620, device='cuda:0')",polygon_data\libya_tile_square_centroid_108_465\deployed_transmitters_20250903_061028.csv
libya_tile_square_centroid_109_131,93.42657470703125,93.42657470703125,16,"tensor(0.7060, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_131\deployed_transmitters_20250903_061028.csv
libya_tile_square_centroid_109_245,93.47319793701172,93.47319793701172,18,"tensor(0.5221, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_245\deployed_transmitters_20250903_061029.csv
libya_tile_square_centroid_109_246,91.8503189086914,91.8503189086914,22,"tensor(0.6627, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_246\deployed_transmitters_20250903_061029.csv
libya_tile_square_centroid_109_247,91.8503189086914,91.8503189086914,14,"tensor(0.4229, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_247\deployed_transmitters_20250903_061029.csv
libya_tile_square_centroid_109_389,91.82736206054688,91.82736206054688,19,"tensor(0.4953, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_389\deployed_transmitters_20250903_061030.csv
libya_tile_square_centroid_109_390,91.80441284179688,91.80441284179688,16,"tensor(0.6072, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_390\deployed_transmitters_20250903_061030.csv
libya_tile_square_centroid_109_391,91.89623260498047,91.89623260498047,22,"tensor(0.7228, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_391\deployed_transmitters_20250903_061030.csv
libya_tile_square_centroid_109_432,91.82736206054688,91.82736206054688,20,"tensor(0.5952, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_432\deployed_transmitters_20250903_061031.csv
libya_tile_square_centroid_109_433,93.40325927734375,93.40325927734375,24,"tensor(0.5873, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_433\deployed_transmitters_20250903_061031.csv
libya_tile_square_centroid_109_434,93.40325927734375,93.40325927734375,23,"tensor(0.6367, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_434\deployed_transmitters_20250903_061031.csv
libya_tile_square_centroid_109_435,91.71258544921875,91.71258544921875,19,"tensor(0.7333, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_435\deployed_transmitters_20250903_061031.csv
libya_tile_square_centroid_109_436,91.87327575683594,91.87327575683594,20,"tensor(0.6260, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_436\deployed_transmitters_20250903_061031.csv
libya_tile_square_centroid_109_437,93.51981353759766,93.51981353759766,20,"tensor(0.5590, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_437\deployed_transmitters_20250903_061032.csv
libya_tile_square_centroid_109_438,91.73553466796875,91.73553466796875,23,"tensor(0.6913, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_438\deployed_transmitters_20250903_061032.csv
libya_tile_square_centroid_109_439,91.87327575683594,91.87327575683594,15,"tensor(0.5874, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_439\deployed_transmitters_20250903_061032.csv
libya_tile_square_centroid_109_440,91.89623260498047,91.89623260498047,15,"tensor(0.3511, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_440\deployed_transmitters_20250903_061032.csv
libya_tile_square_centroid_109_455,91.94214630126953,91.94214630126953,19,"tensor(0.4875, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_455\deployed_transmitters_20250903_061033.csv
libya_tile_square_centroid_109_456,93.51981353759766,93.51981353759766,22,"tensor(0.5795, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_456\deployed_transmitters_20250903_061033.csv
libya_tile_square_centroid_109_457,91.66667175292969,91.66667175292969,15,"tensor(0.4783, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_457\deployed_transmitters_20250903_061033.csv
libya_tile_square_centroid_109_458,91.8503189086914,91.8503189086914,16,"tensor(0.4164, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_458\deployed_transmitters_20250903_061033.csv
libya_tile_square_centroid_109_459,93.54312133789062,93.54312133789062,8,"tensor(0.2683, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_459\deployed_transmitters_20250903_061033.csv
libya_tile_square_centroid_109_460,91.78144836425781,91.78144836425781,19,"tensor(0.5706, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_460\deployed_transmitters_20250903_061033.csv
libya_tile_square_centroid_109_461,91.87327575683594,91.87327575683594,20,"tensor(0.5537, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_461\deployed_transmitters_20250903_061034.csv
libya_tile_square_centroid_109_462,91.919189453125,91.919189453125,17,"tensor(0.3794, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_462\deployed_transmitters_20250903_061034.csv
libya_tile_square_centroid_109_463,93.40325927734375,93.40325927734375,18,"tensor(0.4671, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_463\deployed_transmitters_20250903_061034.csv
libya_tile_square_centroid_109_464,93.24009704589844,93.24009704589844,20,"tensor(0.4965, device='cuda:0')",polygon_data\libya_tile_square_centroid_109_464\deployed_transmitters_20250903_061034.csv
libya_tile_square_centroid_10_226,92.63085174560547,92.63085174560547,14,"tensor(0.5540, device='cuda:0')",polygon_data\libya_tile_square_centroid_10_226\deployed_transmitters_20250903_061034.csv
libya_tile_square_centroid_10_227,93.84615325927734,93.84615325927734,19,"tensor(0.6781, device='cuda:0')",polygon_data\libya_tile_square_centroid_10_227\deployed_transmitters_20250903_061035.csv
libya_tile_square_centroid_110_131,91.8503189086914,91.8503189086914,16,"tensor(0.5785, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_131\deployed_transmitters_20250903_061035.csv
libya_tile_square_centroid_110_245,91.66667175292969,91.66667175292969,17,"tensor(0.5768, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_245\deployed_transmitters_20250903_061035.csv
libya_tile_square_centroid_110_246,93.33333587646484,93.33333587646484,22,"tensor(0.5903, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_246\deployed_transmitters_20250903_061035.csv
libya_tile_square_centroid_110_433,91.87327575683594,91.87327575683594,20,"tensor(0.6136, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_433\deployed_transmitters_20250903_061036.csv
libya_tile_square_centroid_110_434,91.82736206054688,91.82736206054688,19,"tensor(0.6084, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_434\deployed_transmitters_20250903_061036.csv
libya_tile_square_centroid_110_435,93.2634048461914,93.2634048461914,16,"tensor(0.4246, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_435\deployed_transmitters_20250903_061036.csv
libya_tile_square_centroid_110_436,94.91123962402344,94.91123962402344,22,"tensor(0.6418, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_436\deployed_transmitters_20250903_061037.csv
libya_tile_square_centroid_110_437,91.73553466796875,91.73553466796875,13,"tensor(0.4549, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_437\deployed_transmitters_20250903_061037.csv
libya_tile_square_centroid_110_438,91.80441284179688,91.80441284179688,10,"tensor(0.3394, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_438\deployed_transmitters_20250903_061037.csv
libya_tile_square_centroid_110_439,93.47319793701172,93.47319793701172,18,"tensor(0.4759, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_439\deployed_transmitters_20250903_061037.csv
libya_tile_square_centroid_110_440,93.24009704589844,93.24009704589844,19,"tensor(0.5440, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_440\deployed_transmitters_20250903_061037.csv
libya_tile_square_centroid_110_441,91.8503189086914,91.8503189086914,19,"tensor(0.5774, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_441\deployed_transmitters_20250903_061038.csv
libya_tile_square_centroid_110_442,91.8503189086914,91.8503189086914,22,"tensor(0.5596, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_442\deployed_transmitters_20250903_061038.csv
libya_tile_square_centroid_110_453,91.82736206054688,91.82736206054688,18,"tensor(0.4851, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_453\deployed_transmitters_20250903_061038.csv
libya_tile_square_centroid_110_454,93.35664367675781,93.35664367675781,14,"tensor(0.4027, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_454\deployed_transmitters_20250903_061038.csv
libya_tile_square_centroid_110_455,93.37995147705078,93.37995147705078,23,"tensor(0.6315, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_455\deployed_transmitters_20250903_061038.csv
libya_tile_square_centroid_110_456,91.73553466796875,91.73553466796875,14,"tensor(0.4865, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_456\deployed_transmitters_20250903_061039.csv
libya_tile_square_centroid_110_457,91.82736206054688,91.82736206054688,22,"tensor(0.5791, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_457\deployed_transmitters_20250903_061039.csv
libya_tile_square_centroid_110_458,94.98224639892578,94.98224639892578,23,"tensor(0.5669, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_458\deployed_transmitters_20250903_061039.csv
libya_tile_square_centroid_110_459,91.73553466796875,91.73553466796875,19,"tensor(0.4693, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_459\deployed_transmitters_20250903_061039.csv
libya_tile_square_centroid_110_460,91.80441284179688,91.80441284179688,18,"tensor(0.5567, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_460\deployed_transmitters_20250903_061039.csv
libya_tile_square_centroid_110_461,93.40325927734375,93.40325927734375,21,"tensor(0.5527, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_461\deployed_transmitters_20250903_061040.csv
libya_tile_square_centroid_110_462,93.28671264648438,93.28671264648438,21,"tensor(0.4045, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_462\deployed_transmitters_20250903_061040.csv
libya_tile_square_centroid_110_463,91.8503189086914,91.8503189086914,21,"tensor(0.4704, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_463\deployed_transmitters_20250903_061040.csv
libya_tile_square_centroid_110_464,91.82736206054688,91.82736206054688,20,"tensor(0.6088, device='cuda:0')",polygon_data\libya_tile_square_centroid_110_464\deployed_transmitters_20250903_061040.csv
libya_tile_square_centroid_111_131,91.66667175292969,91.66667175292969,22,"tensor(0.6969, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_131\deployed_transmitters_20250903_061040.csv
libya_tile_square_centroid_111_245,93.35664367675781,93.35664367675781,20,"tensor(0.4921, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_245\deployed_transmitters_20250903_061041.csv
libya_tile_square_centroid_111_246,93.37995147705078,93.37995147705078,23,"tensor(0.5355, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_246\deployed_transmitters_20250903_061041.csv
libya_tile_square_centroid_111_434,93.33333587646484,93.33333587646484,14,"tensor(0.4448, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_434\deployed_transmitters_20250903_061042.csv
libya_tile_square_centroid_111_435,91.96510314941406,91.96510314941406,18,"tensor(0.6191, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_435\deployed_transmitters_20250903_061042.csv
libya_tile_square_centroid_111_436,91.82736206054688,91.82736206054688,18,"tensor(0.5206, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_436\deployed_transmitters_20250903_061042.csv
libya_tile_square_centroid_111_437,91.73553466796875,91.73553466796875,20,"tensor(0.5199, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_437\deployed_transmitters_20250903_061042.csv
libya_tile_square_centroid_111_438,94.95858001708984,94.95858001708984,18,"tensor(0.6212, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_438\deployed_transmitters_20250903_061042.csv
libya_tile_square_centroid_111_439,91.80441284179688,91.80441284179688,20,"tensor(0.4970, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_439\deployed_transmitters_20250903_061043.csv
libya_tile_square_centroid_111_441,91.96510314941406,91.96510314941406,17,"tensor(0.5667, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_441\deployed_transmitters_20250903_061043.csv
libya_tile_square_centroid_111_442,93.33333587646484,93.33333587646484,19,"tensor(0.5095, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_442\deployed_transmitters_20250903_061043.csv
libya_tile_square_centroid_111_452,91.87327575683594,91.87327575683594,18,"tensor(0.5213, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_452\deployed_transmitters_20250903_061043.csv
libya_tile_square_centroid_111_453,93.37995147705078,93.37995147705078,20,"tensor(0.5984, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_453\deployed_transmitters_20250903_061043.csv
libya_tile_square_centroid_111_454,91.89623260498047,91.89623260498047,18,"tensor(0.4492, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_454\deployed_transmitters_20250903_061044.csv
libya_tile_square_centroid_111_455,91.8503189086914,91.8503189086914,26,"tensor(0.6613, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_455\deployed_transmitters_20250903_061044.csv
libya_tile_square_centroid_111_456,93.21678161621094,93.21678161621094,16,"tensor(0.4451, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_456\deployed_transmitters_20250903_061044.csv
libya_tile_square_centroid_111_457,93.49649810791016,93.49649810791016,18,"tensor(0.5862, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_457\deployed_transmitters_20250903_061044.csv
libya_tile_square_centroid_111_458,91.80441284179688,91.80441284179688,23,"tensor(0.6899, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_458\deployed_transmitters_20250903_061044.csv
libya_tile_square_centroid_111_459,91.66667175292969,91.66667175292969,22,"tensor(0.6269, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_459\deployed_transmitters_20250903_061045.csv
libya_tile_square_centroid_111_460,95.00592041015625,95.00592041015625,23,"tensor(0.5591, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_460\deployed_transmitters_20250903_061045.csv
libya_tile_square_centroid_111_461,91.87327575683594,91.87327575683594,24,"tensor(0.5929, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_461\deployed_transmitters_20250903_061045.csv
libya_tile_square_centroid_111_462,91.73553466796875,91.73553466796875,20,"tensor(0.3606, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_462\deployed_transmitters_20250903_061045.csv
libya_tile_square_centroid_111_463,93.33333587646484,93.33333587646484,17,"tensor(0.3741, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_463\deployed_transmitters_20250903_061045.csv
libya_tile_square_centroid_111_464,93.44988250732422,93.44988250732422,18,"tensor(0.5606, device='cuda:0')",polygon_data\libya_tile_square_centroid_111_464\deployed_transmitters_20250903_061046.csv
libya_tile_square_centroid_112_130,91.80441284179688,91.80441284179688,18,"tensor(0.6446, device='cuda:0')",polygon_data\libya_tile_square_centroid_112_130\deployed_transmitters_20250903_061046.csv
libya_tile_square_centroid_112_131,93.40325927734375,93.40325927734375,22,"tensor(0.7035, device='cuda:0')",polygon_data\libya_tile_square_centroid_112_131\deployed_transmitters_20250903_061046.csv
