episode,reward,entropy,kl_div,variance
0,-421.9362866729498,4.968070030212402,0.0,105.33126068115234
1,-449.069458283484,4.968070030212402,0.0,108.50922393798828
2,-448.39670546352863,4.968070030212402,0.0,108.11526489257812
3,-449.5397086441517,4.968070030212402,0.0,108.19306182861328
4,-446.6186154857278,4.968069553375244,0.0,108.05740356445312
5,-427.27081167697906,4.968070030212402,0.0,111.35123443603516
6,-452.12410586327314,4.968070030212402,0.0,108.77608489990234
7,-436.82967272400856,4.968070030212402,0.0,108.47695922851562
8,-424.3389934897423,4.968070030212402,0.0,110.18314361572266
9,-448.08146031200886,4.968070030212402,0.0,109.8208236694336
10,-436.1613888144493,4.968070030212402,0.0,109.2308120727539
11,-451.4703775346279,4.968070030212402,0.0,107.80171203613281
12,-422.49412632733583,4.968070030212402,0.0,108.81781768798828
13,-429.57520389556885,4.968070030212402,0.0,109.4949722290039
14,-449.81664926558733,4.968070030212402,0.0,108.68052673339844
15,-456.0021702796221,4.968070030212402,0.0,108.86729431152344
16,-435.29851853847504,4.968070030212402,0.0,108.02120971679688
17,-440.1792642772198,4.968070030212402,0.0,110.26240539550781
18,-449.57724687457085,4.968070030212402,0.0,110.5805435180664
19,-429.6318943798542,4.968070030212402,0.0,106.67720794677734
20,-456.1755614876747,4.968070030212402,0.0,109.53941345214844
