episode,reward,entropy,kl_div,variance
0,0.5449839591979977,4.967645645141602,7.095154511330391e-25,nan
1,1.1335119724273681,4.967645645141602,2.799937537489409e-25,72.41999816894531
2,1.2,4.967645645141602,4.798856282464395e-26,119.13333892822266
3,0.39984800815582267,4.967645645141602,-4.292706424010116e-25,95.6241683959961
4,-0.20000000000000018,4.96764612197876,-7.701276157635505e-26,112.18000030517578
5,0.9999359846115112,4.96764612197876,3.067375928982272e-25,83.03567504882812
6,0.7200319647789,4.967645645141602,6.29211666630691e-26,122.01665496826172
7,0.5999999999999996,4.967645645141602,1.4432943655141234e-25,107.75142669677734
8,0.3892079830169677,4.967646598815918,3.854824896442455e-26,109.16165924072266
9,-0.20719201564788836,4.967645645141602,1.9044186935779904e-26,103.20665740966797
10,1.5638359785079952,4.967645645141602,-1.211462690092608e-25,118.56635284423828
11,1.0,4.967645645141602,1.7481217748711886e-26,104.6637191772461
12,1.1464439749717712,4.967645645141602,1.5976739516278096e-25,101.37126922607422
13,0.7997839927673338,4.967645645141602,9.849801079060733e-26,111.50181579589844
14,0.39771201610565177,4.967645645141602,6.861715531814488e-27,108.34268951416016
15,0.5526880383491513,4.967645645141602,7.709244269075819e-26,112.13874816894531
16,0.3999999999999999,4.967646598815918,1.009060456816494e-25,103.15464782714844
17,0.39995195865631095,4.967645645141602,4.9837024162948154e-26,105.17134857177734
18,0.7999999999999998,4.967646598815918,3.427126577085065e-25,114.62602233886719
19,0.5701720476150509,4.96764612197876,2.983978786677471e-25,113.4777603149414
20,0.3999999999999999,4.967646598815918,3.0882837011990235e-25,114.20079803466797
21,-9.59634780883789e-05,4.96764612197876,2.681161709218676e-25,106.84588623046875
22,0.1987519979476926,4.967645645141602,1.9956896537930286e-25,110.90148162841797
23,0.3999999999999999,4.96764612197876,1.3055253165769146e-27,115.3193359375
24,0.9986799955368042,4.967645645141602,4.9122310019842096e-26,106.24044799804688
25,-0.40000000000000036,4.96764612197876,2.171501851144471e-25,118.35359191894531
26,-0.2004080533981325,4.967645645141602,1.4417966391298514e-25,107.08586883544922
27,0.5999999999999996,4.96764612197876,2.8391271611846574e-25,108.61392974853516
28,-0.6002160072326661,4.967645645141602,3.876227555617716e-25,105.92867279052734
29,0.5963120222091671,4.96764612197876,2.968209703701136e-25,110.84495544433594
30,0.5226959943771359,4.967645645141602,1.9290158696408473e-25,115.59868621826172
31,0.5999999999999996,4.967645645141602,4.0188706170949436e-25,107.86193084716797
32,0.19999999999999973,4.967645645141602,3.2768236762181413e-25,113.97264099121094
33,-0.20038397312164324,4.96764612197876,2.1993557901507263e-25,105.8102798461914
34,0.7596800208091734,4.96764612197876,1.7430754378234657e-25,112.68266296386719
35,-0.40000000000000036,4.967645645141602,3.4923555131855275e-25,102.36463928222656
36,0.5523120522499081,4.967645645141602,2.437445597740973e-25,115.61466217041016
37,0.19647200107574436,4.96764612197876,2.449381556275033e-25,109.0908203125
38,-0.20000000000000018,4.96764612197876,1.9758470903173584e-25,108.624755859375
39,1.4,4.967645645141602,3.3245182065478036e-25,107.0331039428711
40,0.39809598922729483,4.96764612197876,1.0567271304954408e-25,110.13499450683594
41,-0.6000400543212892,4.96764612197876,1.0999670619009333e-25,110.84982299804688
42,0.5999999999999996,4.967646598815918,2.519789610737304e-25,108.0509262084961
43,0.17906798124313328,4.96764612197876,2.367470430700442e-25,108.28948974609375
44,-2.396106719970703e-05,4.96764612197876,2.802394099652074e-25,109.62848663330078
45,0.1995679855346677,4.967645168304443,3.012414017563261e-25,104.90705871582031
46,0.7985599517822264,4.967645645141602,1.7436797792325748e-25,110.22137451171875
47,0.5765320420265194,4.96764612197876,3.4158544943065554e-25,105.32632446289062
48,0.9997199773788452,4.96764612197876,2.621996894808067e-25,107.29022979736328
49,-0.6000000000000001,4.967645645141602,2.6648870157059007e-25,109.80430603027344
50,1.391088032722473,4.967645645141602,3.5365124953933394e-25,102.93619537353516
51,0.9993679523468018,4.96764612197876,3.0725804388044677e-25,104.2689208984375
52,0.5965600371360775,4.96764612197876,2.6942925455051125e-25,109.3114242553711
53,0.5963439702987667,4.967645645141602,2.472304621585591e-25,107.44709014892578
54,0.7828079938888548,4.967645645141602,2.554111716128306e-25,105.83189392089844
55,0.3991919994354247,4.96764612197876,3.348460628059327e-25,108.93653869628906
56,0.08791196346282959,4.96764612197876,2.5041322008828643e-25,110.97769165039062
57,-0.40020003318786657,4.967645645141602,3.492162735301814e-25,108.69190979003906
58,0.0,4.96764612197876,1.5084596997041023e-25,111.59004974365234
59,1.4592560291290282,4.967645645141602,2.797133630009414e-25,107.85376739501953
60,0.7999999999999998,4.967645645141602,2.594882019862391e-25,107.21488189697266
61,0.19961602687835667,4.967645645141602,3.597190936665841e-25,110.05913543701172
62,0.19999999999999973,4.967645645141602,2.5116961443687694e-25,105.18476104736328
63,0.37026801109313956,4.967645645141602,2.9312434351634465e-25,111.43614959716797
64,0.7708399772644041,4.967645645141602,3.1369988203248156e-25,105.86630249023438
65,0.599663949012756,4.967645645141602,2.2347970919510105e-25,106.75721740722656
66,1.3328240156173705,4.967645645141602,1.8196857878935207e-25,108.02790832519531
67,-0.8000000000000003,4.967645645141602,2.3741636689622093e-25,104.58332061767578
68,0.9564560055732727,4.967645645141602,2.3797004864407293e-25,110.60917663574219
69,0.6137199878692621,4.967645645141602,2.8644298747196214e-25,107.68873596191406
70,0.3999240040779113,4.967645645141602,1.4460398479833254e-25,110.88540649414062
71,0.0,4.967645645141602,1.961191164034e-25,111.53470611572266
72,-0.20006401538848895,4.967645645141602,2.859266533575917e-25,110.83768463134766
73,-0.002951979637145996,4.967645645141602,2.9384242880722537e-25,110.69137573242188
74,0.7993759393692015,4.967645645141602,2.399781433821196e-25,108.05148315429688
75,1.367519998550415,4.967645645141602,2.5458944972052646e-25,113.3770751953125
76,-0.0004240274429321289,4.967645645141602,1.792095131214383e-25,104.40633392333984
77,0.0,4.967645645141602,3.9739563284181196e-25,110.52388763427734
78,0.5999999999999996,4.967645645141602,2.1608556801904477e-25,108.5737075805664
79,0.39381601810455313,4.967645645141602,2.508277171901735e-25,113.26856994628906
80,0.19999999999999973,4.967645645141602,2.7503206517413363e-25,108.13058471679688
81,0.5011359810829159,4.967645645141602,2.529052563397829e-25,108.14065551757812
82,0.0,4.967645645141602,1.8424012841783926e-25,108.03343200683594
83,-0.20000000000000018,4.967645645141602,3.4935415162527207e-25,111.37232971191406
84,0.999127984046936,4.967645645141602,2.3132276153003465e-25,107.15303802490234
85,1.1133359789848327,4.967645645141602,2.4073564706635807e-25,109.86085510253906
86,1.2472999334335324,4.967645645141602,3.206885733551575e-25,108.18412017822266
87,0.9798359870910645,4.967645645141602,2.4385228859146656e-25,109.64249420166016
88,-0.00309598445892334,4.967645645141602,3.1913888075875413e-25,105.99314880371094
89,0.19994397163391087,4.967645645141602,1.833221161912916e-25,114.50066375732422
90,0.3999999999999999,4.967645645141602,2.28877761110012e-25,107.37316131591797
91,1.0830640435218808,4.967645645141602,1.9315021373469743e-25,103.40399169921875
