episode,reward,entropy,kl_div,variance
0,1.2741574555635453,140.1859588623047,0.0,109.8547592163086
1,1.088095134794712,140.1859588623047,0.0,106.548583984375
2,1.1515987014770508,140.1859588623047,0.0,106.62519073486328
3,1.3832279276847839,140.1859588623047,0.0,101.97528076171875
4,1.3855976685881615,140.1859588623047,0.0,106.35736083984375
5,1.2791931745409966,140.1859588623047,0.0,106.59233093261719
6,1.2980031582713127,140.1859588623047,0.0,103.88993835449219
7,1.2698622438311578,140.1859588623047,0.0,103.08427429199219
8,1.2829980981349944,140.1859588623047,0.0,103.776123046875
9,1.312712100446224,140.1859588623047,0.0,105.44822692871094
10,1.1500308153033256,140.1859588623047,0.0,103.43244171142578
11,1.1453423036634922,140.1859588623047,0.0,102.75284576416016
12,1.2689735621213913,140.1859588623047,0.0,105.99396514892578
13,1.1871963104605674,140.1859588623047,0.0,106.99403381347656
14,1.317431200146675,140.1859588623047,0.0,104.99080657958984
15,1.515934818983078,140.1859588623047,0.0,106.29296875
16,1.3703116708993912,140.1859588623047,0.0,104.17364501953125
17,1.1059909722208976,140.1859588623047,0.0,107.65873718261719
18,1.0940450894832612,140.1859588623047,0.0,107.49720764160156
19,1.1058836588263512,140.1859588623047,0.0,104.88595581054688
20,1.1649337488412856,140.1859588623047,0.0,108.09220123291016
21,1.2210829040408133,140.1859588623047,0.0,105.50634765625
22,1.2094638577103616,140.1859588623047,0.0,106.26591491699219
23,1.1762156373262405,140.1859588623047,0.0,104.76158905029297
24,1.2407866743206977,140.1859588623047,0.0,104.61044311523438
25,1.2893106678128243,140.1859588623047,0.0,103.1609878540039
26,1.202870417535305,140.1859588623047,0.0,103.5943374633789
27,1.1462718054652212,140.1859588623047,0.0,107.25732421875
28,1.3201175901293756,140.1859588623047,0.0,104.32355499267578
29,1.339091018140316,140.1859588623047,0.0,104.94390869140625
30,1.3890961602330207,140.1859588623047,0.0,105.07133483886719
31,1.216762130856514,140.1859588623047,0.0,110.77164459228516
